Id,gender,age,nationality,sport,ind-university_grade,ind-debateclub,ind-programming_exp,ind-international_exp,ind-entrepeneur_exp,ind-languages,ind-exact_study,ind-degree,company,decision
x4330e,female,21,Dutch,Cricket,71,False,False,False,False,2,True,bachelor,B,True
x9868a,female,29,Dutch,Rugby,58,False,False,True,False,0,False,master,B,False
x8194e,female,27,Dutch,Swimming,61,False,False,False,False,2,False,bachelor,B,False
x2550f,male,25,Dutch,Rugby,53,True,False,True,True,2,False,master,B,True
x2242c,female,28,Dutch,Swimming,75,True,True,True,True,2,True,phd,B,True
x4619e,male,25,Dutch,Rugby,55,False,False,True,False,1,False,phd,B,False
x9677c,female,26,Dutch,Football,72,False,True,False,False,2,True,master,B,True
x4331g,male,27,German,Swimming,62,False,False,False,True,2,False,bachelor,B,False
x5993b,male,25,Dutch,Swimming,60,False,False,False,False,1,False,bachelor,B,False
x6483d,male,28,Dutch,Swimming,57,False,False,True,False,1,False,phd,B,False
x7108e,male,27,Dutch,Football,60,False,False,False,False,2,True,bachelor,B,False
x7200c,male,26,Dutch,Rugby,59,False,False,True,True,2,False,master,B,True
x8067g,male,27,Dutch,Rugby,54,True,False,False,True,3,False,master,B,True
x2399a,male,26,Dutch,Football,58,False,False,False,False,2,False,bachelor,B,False
x6995g,male,24,Dutch,Rugby,52,False,False,False,False,2,False,master,B,False
x6886a,female,22,Dutch,Cricket,62,False,False,False,False,1,False,bachelor,B,False
x3652e,other,30,Dutch,Rugby,65,False,True,False,False,0,True,master,B,False
x1462e,male,29,Dutch,Golf,62,False,False,False,False,0,False,master,B,False
x9008e,male,32,Dutch,Golf,67,False,True,True,False,1,False,master,B,False
x1394c,female,24,Dutch,Swimming,57,False,False,False,False,0,False,bachelor,B,False
x7186f,male,21,Belgian,Football,59,False,False,False,False,1,False,bachelor,B,False
x8172d,other,32,Dutch,Rugby,56,False,False,True,False,1,False,bachelor,B,False
x4181d,male,30,Dutch,Golf,57,False,False,True,False,0,False,master,B,False
x3266e,male,29,Dutch,Swimming,63,False,True,False,False,1,False,bachelor,B,False
x7062e,female,24,Dutch,Football,55,True,False,False,True,2,False,bachelor,B,True
x9391f,female,27,Dutch,Football,64,True,True,False,False,2,True,bachelor,B,False
x1924e,male,29,Dutch,Rugby,53,False,False,False,True,2,False,bachelor,B,True
x7906g,male,25,Dutch,Tennis,63,False,False,False,False,2,False,master,B,False
x9083g,male,27,German,Football,62,False,False,True,False,0,True,bachelor,B,False
x1869f,female,25,German,Tennis,59,False,False,False,True,2,False,bachelor,B,False
x6992d,male,26,Dutch,Rugby,53,True,False,False,True,3,False,bachelor,B,True
x7480c,male,31,Dutch,Cricket,61,False,False,True,False,0,True,bachelor,B,False
x2674d,male,23,Dutch,Running,65,False,False,False,False,0,True,master,B,False
x6914f,male,31,Belgian,Rugby,58,False,False,True,False,1,False,master,B,False
x6734b,male,26,Belgian,Swimming,66,False,False,True,True,2,False,master,B,False
x8613d,female,23,Dutch,Chess,73,False,True,False,False,1,True,master,B,False
x6846e,male,23,Dutch,Football,63,False,False,False,False,1,True,bachelor,B,False
x3273e,male,26,Dutch,Rugby,65,True,False,False,True,2,False,master,B,True
x9728g,male,30,Dutch,Rugby,61,False,False,True,False,1,False,master,B,False
x8584g,female,21,Dutch,Chess,64,False,False,False,False,1,True,bachelor,B,False
x6121e,male,28,Dutch,Rugby,53,False,False,False,False,2,False,bachelor,B,True
x6876e,female,26,German,Tennis,55,False,False,False,False,1,False,bachelor,B,False
x9233b,male,28,Dutch,Cricket,67,False,True,False,True,2,True,bachelor,B,True
x5745e,female,25,Dutch,Swimming,66,False,True,False,True,2,True,bachelor,B,False
x6001c,male,26,Dutch,Golf,54,False,False,True,False,0,False,bachelor,B,False
x7152c,male,29,Dutch,Football,64,True,False,False,True,3,True,bachelor,B,True
x2617b,female,27,Dutch,Golf,61,False,False,False,False,1,False,bachelor,B,False
x1979g,male,21,Dutch,Golf,64,False,False,False,False,1,True,master,B,False
x4370g,male,30,Belgian,Football,62,False,False,False,False,2,False,bachelor,B,True
x4444c,female,21,Dutch,Running,70,False,True,False,False,1,True,bachelor,B,False
x5841c,female,24,Dutch,Swimming,69,False,False,False,False,1,True,master,B,False
x8490d,male,28,Belgian,Running,60,True,False,False,False,2,False,bachelor,B,False
x3315g,female,24,Dutch,Chess,70,False,True,False,False,0,True,phd,B,False
x3033a,male,30,Dutch,Cricket,66,False,True,False,False,0,True,master,B,False
x4995f,male,29,Dutch,Swimming,64,True,False,False,True,2,False,bachelor,B,True
x4855b,male,28,Belgian,Rugby,54,True,False,True,True,3,False,master,B,True
x6594f,female,27,Dutch,Golf,58,False,False,False,False,1,False,bachelor,B,False
x1580b,male,28,Dutch,Football,55,True,False,False,True,3,False,bachelor,B,True
x5344d,male,27,Dutch,Football,66,False,False,False,True,2,True,bachelor,B,False
x3255c,male,30,Dutch,Rugby,59,True,False,False,True,3,False,master,B,True
x9050a,male,25,Dutch,Golf,72,True,True,False,False,2,True,bachelor,B,False
x6388b,male,26,Dutch,Football,66,False,False,False,False,2,True,bachelor,B,False
x3582c,male,28,Dutch,Football,61,True,False,False,True,3,False,bachelor,B,True
x7980b,male,29,Dutch,Cricket,64,False,False,False,False,1,False,master,B,False
x8756b,female,28,Dutch,Golf,61,False,False,False,False,1,True,bachelor,B,False
x2489d,female,24,Dutch,Swimming,69,False,True,False,False,0,True,master,B,False
x4239e,female,22,Dutch,Tennis,76,False,True,False,True,2,True,master,B,True
x6875g,male,29,Dutch,Rugby,56,True,False,True,True,3,False,master,B,True
x4313b,male,29,Dutch,Rugby,55,False,False,True,False,1,False,bachelor,B,False
x2224f,male,27,Belgian,Rugby,60,False,False,False,False,1,True,bachelor,B,False
x3376a,male,30,Dutch,Rugby,63,False,False,True,False,0,False,master,B,False
x2502a,male,29,Dutch,Golf,64,False,False,True,False,1,True,master,B,False
x3265e,male,26,Belgian,Rugby,54,True,False,False,True,3,False,master,B,True
x1806e,male,28,Dutch,Rugby,49,True,False,False,True,2,False,bachelor,B,False
x7998a,male,28,Dutch,Football,70,False,True,False,False,2,True,master,B,True
x3418a,male,21,Dutch,Tennis,63,False,False,False,False,2,True,bachelor,B,False
x4173c,male,25,Belgian,Rugby,66,True,False,True,True,2,False,master,B,True
x7327d,male,26,Dutch,Football,72,True,True,False,True,2,True,master,B,True
x5216g,female,29,Dutch,Golf,64,False,True,True,False,1,True,master,B,False
x3581d,female,24,Dutch,Cricket,62,False,True,False,True,2,True,bachelor,B,False
x4125c,female,24,Belgian,Chess,70,False,True,True,False,1,True,master,B,False
x2987f,female,26,German,Running,66,False,False,False,False,1,True,master,B,False
x2760b,male,29,Dutch,Rugby,59,True,False,True,True,3,False,master,B,True
x3299d,male,27,Dutch,Football,50,True,False,False,True,2,False,bachelor,B,True
x9573d,male,21,Belgian,Running,68,False,True,False,False,1,True,bachelor,B,False
x6968g,female,32,Dutch,Cricket,57,False,False,False,False,2,False,master,B,True
x9162a,female,25,Dutch,Chess,61,False,False,False,False,2,True,bachelor,B,False
x4132g,male,21,Belgian,Tennis,71,False,True,False,False,1,True,bachelor,B,False
x5547c,female,26,Dutch,Swimming,70,False,True,False,False,0,True,master,B,False
x9612f,female,26,Dutch,Running,73,False,True,False,False,1,True,master,B,False
x3744a,male,22,Dutch,Tennis,65,False,True,False,False,2,True,bachelor,B,True
x8019g,male,28,Dutch,Golf,63,False,False,False,False,1,False,bachelor,B,False
x3143f,female,21,Dutch,Swimming,61,False,False,False,False,0,True,master,B,False
x2790e,male,30,Dutch,Football,55,False,False,False,False,2,False,bachelor,B,True
x7176a,female,30,Dutch,Swimming,55,True,False,False,False,2,False,master,B,True
x9457g,female,23,Belgian,Swimming,70,False,True,False,False,0,True,master,B,False
x9151d,female,24,Dutch,Tennis,63,False,False,False,False,1,True,bachelor,B,False
x2253g,male,24,Dutch,Tennis,69,True,False,False,True,2,True,bachelor,B,False
x9270g,male,24,Dutch,Rugby,55,False,False,False,True,2,False,bachelor,B,True
x3314d,other,21,Dutch,Swimming,65,False,False,False,False,2,True,bachelor,B,True
x9014d,female,28,German,Chess,70,False,True,True,False,1,True,master,B,False
x2408b,male,26,Belgian,Cricket,64,False,False,False,False,0,False,master,B,False
x9342e,female,23,Dutch,Tennis,56,False,False,False,False,1,False,bachelor,B,False
x6415b,other,26,Dutch,Tennis,57,False,False,False,False,1,False,bachelor,B,False
x5835g,female,21,Dutch,Tennis,69,False,True,False,True,2,True,master,B,True
x4278e,female,25,Dutch,Running,66,False,True,False,True,2,False,bachelor,B,True
x2480d,female,23,Dutch,Swimming,69,True,True,False,False,1,True,master,B,False
x2041b,male,27,Dutch,Football,53,True,False,False,False,2,False,master,B,True
x6901f,male,30,Dutch,Football,59,True,False,False,False,2,False,master,B,True
x1161c,other,30,Dutch,Golf,64,False,True,False,False,0,False,bachelor,B,False
x5487b,male,29,Dutch,Rugby,57,False,False,True,False,0,False,master,B,False
x9554a,male,30,Dutch,Football,67,False,False,True,False,1,True,master,B,False
x9979b,male,30,Dutch,Football,51,False,False,False,True,2,False,bachelor,B,False
x6263a,male,26,German,Cricket,70,False,True,True,False,1,True,master,B,False
x1943a,female,25,German,Running,67,True,True,False,False,2,True,bachelor,B,False
x9700a,male,24,Dutch,Rugby,57,False,False,False,True,2,False,bachelor,B,False
x8460f,male,32,Dutch,Cricket,68,False,False,True,False,1,True,master,B,False
x9230c,male,30,Dutch,Football,57,False,False,False,False,1,False,master,B,False
x6619g,male,25,German,Running,66,False,True,False,False,0,True,master,B,False
x9334g,male,24,Dutch,Rugby,56,True,False,False,True,2,False,bachelor,B,True
x6556d,female,21,Dutch,Chess,75,False,True,False,False,2,True,master,B,True
x3153d,male,30,Dutch,Football,54,False,False,False,False,2,False,master,B,True
x6719d,male,22,German,Tennis,69,False,True,False,False,2,True,master,B,False
x8627a,female,25,Dutch,Swimming,66,False,True,False,False,1,True,master,B,False
x4789g,male,24,Dutch,Cricket,63,True,True,False,False,2,False,bachelor,B,False
x5878g,male,28,Belgian,Football,60,True,False,False,True,3,False,bachelor,B,True
x4456e,male,28,German,Football,65,False,False,True,True,2,False,phd,B,True
x3701f,female,26,Dutch,Tennis,67,False,True,False,False,1,True,bachelor,B,False
x9477e,female,22,Dutch,Running,64,False,True,False,False,0,True,bachelor,B,False
x9103c,female,29,Dutch,Football,56,False,False,False,False,0,False,bachelor,B,False
x3397a,male,22,Dutch,Tennis,60,True,True,False,False,2,False,bachelor,B,False
x2208e,female,26,Dutch,Football,63,True,False,True,False,2,False,master,B,True
x4461a,female,26,Dutch,Swimming,56,True,False,True,True,2,False,master,B,True
x3623f,female,26,Belgian,Football,66,False,False,False,True,1,True,master,B,False
x3721a,female,26,Dutch,Tennis,63,True,False,True,True,3,False,phd,B,True
x6351g,female,28,Dutch,Rugby,53,False,False,False,False,1,False,bachelor,B,False
x7248f,female,25,Dutch,Tennis,72,False,True,False,False,1,True,phd,B,False
x2945f,male,27,Dutch,Running,65,False,False,False,True,2,False,bachelor,B,True
x4205f,male,26,Dutch,Tennis,73,False,True,False,False,1,True,master,B,False
x9795d,female,27,German,Swimming,70,False,True,False,False,1,True,master,B,False
x4193e,male,26,Dutch,Rugby,70,True,True,False,False,1,True,phd,B,False
x8420a,female,28,Dutch,Chess,59,False,False,False,False,0,False,bachelor,B,False
x4953f,female,21,Dutch,Tennis,62,False,False,True,False,1,True,bachelor,B,False
x7239c,female,26,Dutch,Rugby,60,True,False,False,True,3,False,master,B,True
x5708c,male,27,Dutch,Football,55,False,False,False,False,2,False,bachelor,B,True
x5942g,male,28,Dutch,Golf,59,False,False,False,False,1,False,bachelor,B,False
x9953c,male,28,German,Swimming,54,False,False,False,False,2,False,master,B,True
x7607a,male,25,Dutch,Football,65,False,True,False,False,1,True,bachelor,B,False
x2548d,female,28,Dutch,Swimming,69,False,True,False,False,1,True,master,B,False
x5699g,male,28,Dutch,Swimming,60,False,True,False,False,1,True,bachelor,B,False
x7581g,male,27,Dutch,Rugby,59,False,False,True,False,0,False,master,B,False
x4811g,female,22,Dutch,Swimming,60,False,False,False,False,1,False,bachelor,B,False
x9792d,female,27,Dutch,Football,67,True,True,False,False,2,True,master,B,True
x1437d,male,25,German,Football,65,False,True,False,False,1,True,bachelor,B,False
x9750c,male,27,Belgian,Football,63,True,False,False,True,3,False,master,B,True
x1612a,female,25,Belgian,Football,55,False,False,True,False,2,False,master,B,True
x9572d,female,23,Belgian,Running,63,False,False,False,False,1,True,bachelor,B,False
x9971a,female,27,Belgian,Swimming,67,False,False,False,False,0,True,master,B,False
x4816a,male,28,Dutch,Rugby,51,False,False,False,False,1,False,bachelor,B,False
x3469f,male,28,German,Rugby,69,False,False,True,False,1,True,master,B,False
x5522d,male,25,Dutch,Football,53,True,False,False,True,3,False,master,B,True
x3240d,male,26,Dutch,Football,62,False,False,False,False,2,False,bachelor,B,False
x9816a,female,22,Dutch,Running,70,False,True,False,True,2,True,bachelor,B,False
x7054d,male,26,Dutch,Football,58,True,False,False,True,3,False,bachelor,B,False
x8217f,male,30,Dutch,Rugby,59,False,False,False,False,2,False,bachelor,B,True
x9731b,male,29,Dutch,Rugby,49,True,False,False,False,1,False,bachelor,B,False
x8114e,male,27,Dutch,Rugby,52,False,False,False,True,2,False,bachelor,B,True
x7882c,male,27,Dutch,Golf,64,False,False,False,False,1,True,master,B,False
x5209g,female,29,Dutch,Football,57,False,False,False,False,0,False,bachelor,B,False
x2981g,male,28,German,Football,60,False,False,False,False,1,True,bachelor,B,False
x1807g,female,28,German,Football,60,False,False,False,False,1,False,master,B,False
x5115e,male,32,Dutch,Golf,61,False,False,True,False,1,False,master,B,False
x8674c,female,21,German,Tennis,56,False,False,False,False,1,False,bachelor,B,False
x2147d,male,28,Dutch,Rugby,49,False,False,False,False,1,False,bachelor,B,False
x1701e,male,26,Dutch,Golf,66,False,False,False,False,1,True,bachelor,B,False
x7994c,male,24,Dutch,Rugby,51,False,False,True,False,2,False,master,B,True
x8088a,female,27,Dutch,Golf,70,False,True,False,False,1,True,master,B,False
x6291b,female,25,Dutch,Cricket,60,False,False,False,True,2,False,bachelor,B,True
x3478e,female,26,Belgian,Cricket,61,False,False,False,False,1,True,bachelor,B,False
x2838e,male,24,German,Swimming,58,False,False,True,False,2,False,master,B,True
x7808e,male,21,Dutch,Football,65,False,False,False,False,1,True,bachelor,B,False
x6101c,female,26,Dutch,Swimming,62,False,False,True,False,0,True,master,B,False
x5706d,male,29,Dutch,Tennis,61,False,False,False,True,2,False,bachelor,B,True
x1581e,female,23,Dutch,Chess,68,False,False,False,False,1,True,master,B,False
x1482f,female,27,Belgian,Swimming,77,False,True,True,False,2,True,phd,B,False
x9644g,female,28,Dutch,Golf,54,False,False,False,False,1,False,bachelor,B,False
x2301c,male,26,German,Rugby,66,False,True,True,False,0,True,master,B,False
x1916g,male,31,Dutch,Golf,60,False,False,True,False,1,False,bachelor,B,False
x8040c,male,25,Dutch,Football,67,True,False,False,False,3,False,master,B,True
x9575g,female,25,Dutch,Running,68,False,True,False,False,1,True,master,B,False
x4900b,male,27,Dutch,Rugby,54,True,False,False,True,2,False,master,B,True
x9549b,female,24,Dutch,Swimming,61,False,True,False,False,1,True,bachelor,B,False
x4183a,female,31,Dutch,Golf,66,False,True,False,False,1,True,master,B,False
x8600d,male,24,Dutch,Rugby,56,False,False,False,False,2,False,bachelor,B,False
x8026c,male,30,Dutch,Rugby,65,True,False,False,False,2,True,master,B,True
x2066f,male,25,Dutch,Running,59,True,False,False,True,2,False,bachelor,B,False
x5742g,female,25,Dutch,Chess,60,False,False,False,False,0,False,bachelor,B,False
x5824c,male,28,Dutch,Rugby,57,False,False,True,True,2,False,master,B,True
x3265a,male,31,Dutch,Rugby,55,False,False,False,False,0,False,bachelor,B,False
x8293d,female,31,Dutch,Swimming,69,False,True,True,False,1,True,phd,B,False
x4240b,female,28,Belgian,Tennis,50,False,False,True,False,1,False,master,B,False
x3449a,female,23,Dutch,Swimming,72,False,True,False,True,2,True,master,B,False
x4478a,female,21,Dutch,Chess,66,False,True,False,False,1,False,master,B,False
x7006a,female,25,Dutch,Cricket,65,False,False,False,False,2,True,bachelor,B,False
x7366g,male,29,German,Cricket,65,False,False,False,False,0,True,phd,B,False
x7335b,female,21,Dutch,Cricket,75,True,True,False,False,2,True,master,B,True
x5630d,male,25,Dutch,Football,53,False,False,False,True,3,False,master,B,True
x3995e,other,28,Dutch,Tennis,57,False,False,False,True,2,False,bachelor,B,True
x5704c,female,26,Dutch,Swimming,60,False,True,False,False,0,False,bachelor,B,False
x1002f,male,29,Dutch,Swimming,66,True,False,False,True,3,False,master,B,True
x4460f,female,28,Dutch,Running,71,False,True,False,False,1,True,bachelor,B,False
x7012e,male,27,Dutch,Tennis,62,True,False,True,False,2,False,phd,B,True
x1591b,male,27,Dutch,Swimming,64,False,True,False,False,1,True,master,B,False
x9299f,female,28,Dutch,Chess,63,False,False,False,False,1,True,bachelor,B,False
x7860b,male,27,Belgian,Football,56,True,False,False,True,3,False,master,B,True
x5584f,female,27,Dutch,Chess,76,False,True,True,False,1,True,master,B,False
x2962b,male,27,Dutch,Swimming,60,True,False,True,True,3,False,master,B,True
x8615a,female,27,Dutch,Rugby,56,False,False,True,False,0,False,master,B,False
x6306d,female,22,Dutch,Football,58,False,True,False,False,1,False,bachelor,B,False
x6969a,male,27,German,Golf,59,False,False,True,False,1,False,master,B,False
x1250d,male,21,Belgian,Football,76,True,True,False,False,2,True,phd,B,True
